,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
4306,FDO04,OUT035,1037.435593976229
4307,NCZ54,OUT013,2558.135604576566
4308,FDY40,OUT045,765.6951653973529
4309,FDW36,OUT045,1654.9599932149158
4310,FDE11,OUT017,3029.3377534319025
4311,DRE37,OUT045,2896.910374735946
4312,NCK19,OUT017,3122.8262845044137
4313,FDT19,OUT035,2954.2088373522793
4314,FDE56,OUT045,966.522197736962
4315,FDZ57,OUT010,141.66709259589925
4316,FDB35,OUT035,1692.3391471961677
4317,FDF09,OUT010,-1267.826116917537
4318,FDO34,OUT046,2687.8255646053567
4319,FDA55,OUT046,3626.0528923186384
4320,NCM18,OUT035,1108.0706522923533
4321,FDJ20,OUT019,89.40313868913881
4322,DRQ35,OUT019,86.85042999618963
4323,FDG02,OUT013,3052.838256790972
4324,NCU29,OUT018,2029.3475302441675
4325,FDL27,OUT027,2509.4252871229683
4326,NCA54,OUT035,2964.031530433075
4327,FDJ32,OUT035,1176.3462413198113
4328,FDB21,OUT019,1907.6050829782544
4329,FDR46,OUT035,2463.432415040408
4330,FDZ32,OUT046,1753.584130458099
4331,DRF36,OUT017,3093.8430075612678
4332,NCU54,OUT017,3409.150505216712
4333,NCI31,OUT017,682.2178033615228
4334,DRA59,OUT035,3066.5896481480368
4335,NCC55,OUT045,560.1466874485927
4336,FDE44,OUT018,539.2947439025083
4337,NCN26,OUT018,1554.8421783948334
4338,FDC11,OUT049,1509.4658253275156
4339,FDV24,OUT035,2520.985951598498
4340,FDR40,OUT019,-522.7109736582454
4341,NCQ17,OUT049,2577.6400195434553
4342,FDC46,OUT045,2842.5031654391914
4343,NCM18,OUT046,995.760881981304
4344,FDK16,OUT046,1554.036506157754
4345,FDI28,OUT017,1438.5948589564405
4346,FDS11,OUT018,3337.519537734077
4347,DRD13,OUT046,1044.1772765450592
4348,FDL36,OUT035,1582.8725939224596
4349,FDI27,OUT013,881.1800256299102
4350,FDJ53,OUT019,-12.002944648121684
4351,FDS44,OUT045,3773.772951384998
4352,FDE28,OUT046,3672.923089749861
4353,FDQ33,OUT018,2138.071656610152
4354,FDB37,OUT017,3925.709151689848
4355,FDQ31,OUT045,1386.8527675661035
4356,NCQ05,OUT046,2390.3471513146123
4357,FDE10,OUT013,2128.6644004663895
4358,FDF38,OUT017,838.7291062656823
4359,FDE50,OUT019,1110.831467906738
4360,DRG37,OUT010,556.9274337748011
4361,NCH06,OUT049,3991.1039574390643
4362,FDY14,OUT045,4109.58263082726
4363,FDO27,OUT017,1671.6411748570363
4364,FDQ19,OUT049,3982.7287077418614
4365,FDZ26,OUT019,1886.7560862486143
4366,FDN51,OUT013,4202.357425087043
4367,FDK20,OUT035,2147.3228792043155
4368,FDD40,OUT018,2835.310397807222
4369,DRI25,OUT018,649.2747349422589
4370,FDH56,OUT017,2005.1158719605119
4371,FDI36,OUT027,4596.099344035703
4372,DRH11,OUT018,630.3951858539112
4373,NCV18,OUT017,1429.5489934903162
4374,DRI01,OUT049,2828.724743453088
4375,DRE48,OUT049,3230.684464690221
4376,FDS51,OUT035,1152.7280185320524
4377,FDM38,OUT017,972.0211905948845
4378,FDB60,OUT027,4511.171766551475
4379,FDY58,OUT035,3777.333419513553
4380,FDY22,OUT045,2250.1804094859126
4381,FDF11,OUT027,5275.563002451881
4382,FDZ51,OUT035,1771.498043070963
4383,FDQ45,OUT017,3046.0263383006677
4384,FDF17,OUT035,3240.378172472154
4385,NCF31,OUT027,3860.2929177401065
4386,FDA37,OUT013,2059.9593657896794
4387,FDO51,OUT046,793.2612304035156
4388,FDF34,OUT013,3211.696448948327
4389,FDD57,OUT018,1299.4066494586218
4390,FDO37,OUT046,3657.9431817450286
4391,FDR49,OUT049,908.239811071423
4392,FDS39,OUT049,2400.094657406008
4393,FDI48,OUT027,2359.6434691416716
4394,DRM35,OUT049,2914.5007651123196
4395,FDV57,OUT035,3057.647433279566
4396,FDZ55,OUT013,2624.2667296282298
4397,FDI28,OUT035,1439.459967262157
4398,FDS21,OUT045,1009.7669252330825
4399,FDT34,OUT013,1712.4464110684276
4400,DRI25,OUT035,1036.1301352746555
4401,FDT47,OUT010,-315.9230269717805
4402,DRH39,OUT045,1159.742806585734
4403,NCD54,OUT045,2233.6952590232895
4404,FDU16,OUT027,2873.8607203957854
4405,NCW29,OUT045,1974.5752131446889
4406,FDV25,OUT027,4957.780889257056
4407,FDM56,OUT035,1910.7584312580402
4408,FDZ04,OUT027,2508.4859508731697
4409,FDG59,OUT019,-1253.5931799710809
4410,FDI56,OUT045,1401.6748484723385
4411,FDS33,OUT035,1606.6236589016162
4412,FDC23,OUT049,2895.527913800139
4413,FDT11,OUT049,3096.5272531730743
4414,FDG17,OUT045,3843.915199557624
4415,FDZ44,OUT045,1828.2445259480273
4416,FDJ52,OUT013,2605.484559660711
4417,DRI23,OUT046,2506.588365471762
4418,DRE15,OUT010,-622.9189140112178
4419,NCF07,OUT013,1651.3963929598895
4420,NCR29,OUT049,998.654162852235
4421,FDE44,OUT019,-1114.467701199397
4422,FDT23,OUT035,1502.7609528769872
4423,NCG06,OUT017,4171.885540744929
4424,NCU41,OUT010,1086.5419671914447
4425,FDH46,OUT017,1800.481879978819
4426,FDV31,OUT013,2850.270944952258
4427,NCT41,OUT027,3883.160678493153
4428,FDE22,OUT027,4014.490587465968
4429,FDC26,OUT045,1671.16338167312
4430,DRF51,OUT017,717.1302936188963
4431,NCY53,OUT019,-121.63658988944599
4432,FDY21,OUT017,3197.657444790574
4433,FDL27,OUT013,1105.6373556903864
4434,FDZ34,OUT049,3153.775277712247
4435,NCF43,OUT010,373.799085315688
4436,FDC21,OUT035,1942.1647655668603
4437,FDL26,OUT013,2514.369292737676
4438,FDT25,OUT010,-0.2865943270448952
4439,NCR30,OUT046,1206.711443869448
4440,DRL23,OUT019,-200.42635367089179
4441,NCR05,OUT049,3195.825117952887
4442,NCE19,OUT018,585.0370714688538
4443,FDY07,OUT035,910.7782689090382
4444,FDB10,OUT017,3828.47004170376
4445,FDP57,OUT013,1717.283442849297
4446,FDU48,OUT019,175.0521689380148
4447,FDH48,OUT035,1534.80261041233
4448,FDO33,OUT035,1980.60142938002
4449,NCU29,OUT045,2285.24047844065
4450,FDW35,OUT046,744.96874712104
4451,FDH05,OUT010,1784.6365623140464
4452,FDP26,OUT049,1773.5116032280675
4453,DRG27,OUT035,841.4913683377076
4454,FDQ33,OUT046,2418.4912721857427
4455,FDH20,OUT010,-268.117300971604
4456,FDV14,OUT046,1472.6688439321542
4457,DRD01,OUT046,930.2806415820337
4458,NCI17,OUT049,1614.9623386014882
4459,FDF39,OUT010,2298.5862753041274
4460,FDX37,OUT046,1615.3114161104986
4461,NCX17,OUT035,3821.7423623757613
4462,FDN03,OUT013,4061.472987913502
4463,NCS41,OUT010,960.8902993011025
4464,FDH34,OUT045,2854.045112564175
4465,NCX53,OUT018,2000.7596706930417
4466,FDY31,OUT046,2381.303976041151
4467,FDD20,OUT017,2137.820057256985
4468,FDE51,OUT045,736.6242633371321
4469,FDV27,OUT046,1474.4757637698312
4470,FDF16,OUT035,2509.740547466392
4471,FDZ02,OUT049,1710.183772810692
4472,NCK05,OUT045,924.6864943816822
4473,FDM12,OUT027,4492.3651086401305
4474,NCA05,OUT018,2109.064363354565
4475,FDX33,OUT045,2501.6911136397994
4476,FDM25,OUT049,2945.1249374976587
4477,FDE41,OUT018,1163.1323045012805
4478,FDW14,OUT045,1430.67862277916
4479,NCD30,OUT046,1533.5127280913784
4480,FDB23,OUT010,1729.3331494346057
4481,FDF45,OUT046,1052.3216868141972
4482,FDW20,OUT017,2108.336692381885
4483,FDF47,OUT045,3450.3126404428886
4484,NCR05,OUT019,1234.7033789840425
4485,DRB01,OUT046,2945.2011000752464
4486,FDE36,OUT013,2686.74424510932
4487,FDU56,OUT049,3028.570728187652
4488,FDB23,OUT049,3721.0706356572746
4489,FDN48,OUT049,1574.6797060711078
4490,FDS43,OUT013,3022.4509980336015
4491,NCN05,OUT013,2932.792443803288
4492,NCL53,OUT049,2873.3081085775457
4493,FDL56,OUT046,1415.0464724395551
4494,FDH17,OUT018,1332.777362972542
4495,FDP37,OUT046,2008.3684552075974
4496,FDG09,OUT019,1137.3881731811716
4497,FDA55,OUT045,3524.6351924875044
4498,FDX31,OUT049,3873.473724834589
4499,FDJ41,OUT045,4058.669770519533
4500,DRC24,OUT045,2412.212285712757
4501,FDQ21,OUT035,2101.7678375513815
4502,NCT54,OUT045,1415.2485524192143
4503,FDH08,OUT049,3768.147489031612
4504,FDY38,OUT018,3463.864407113838
4505,DRM11,OUT010,2172.5520541392425
4506,FDG32,OUT049,3600.8711283070243
4507,NCH18,OUT046,3855.225121184528
4508,FDI20,OUT035,3520.9945710171023
4509,FDA33,OUT018,2083.9525806824613
4510,FDN45,OUT013,3554.6560793758454
4511,FDT45,OUT010,-998.4894016519936
4512,FDR32,OUT035,3817.7038358596874
4513,FDA48,OUT017,3594.55662058332
4514,FDN23,OUT017,2472.5449282290792
4515,NCR18,OUT035,867.1398311094385
4516,FDD45,OUT046,1523.873597103685
4517,FDI22,OUT018,3010.8974972416127
4518,FDT09,OUT013,2193.2184356104935
4519,DRC24,OUT027,3905.5946914413917
4520,FDT39,OUT046,2455.8847686931886
4521,FDX28,OUT045,1499.7267403139685
4522,FDA50,OUT018,1268.5843540677233
4523,FDT33,OUT027,4173.746613965454
4524,FDQ60,OUT049,2039.3333899379113
4525,NCM19,OUT018,1496.630235369365
4526,FDF40,OUT046,3984.393713651233
4527,NCI30,OUT035,3988.1953081644297
4528,FDK34,OUT049,3867.542730629035
4529,FDA38,OUT027,5255.200608388625
4530,FDT02,OUT045,599.703453514715
4531,FDC11,OUT017,1508.3004796413115
4532,FDD08,OUT046,705.1268175773603
4533,NCS29,OUT046,4116.050575272775
4534,DRI03,OUT010,891.7242663017369
4535,FDK48,OUT035,1360.4211654459623
4536,FDM52,OUT049,2498.167251960688
4537,FDP49,OUT035,1133.0179156489794
4538,DRA24,OUT046,2647.4354454476943
4539,NCJ43,OUT049,2820.081429907633
4540,FDE11,OUT045,2860.4701101453793
4541,FDP01,OUT049,2611.193251409959
4542,FDQ59,OUT018,1162.8872951730832
4543,FDA43,OUT019,1179.7299440114598
4544,FDL14,OUT017,2616.487521978196
4545,FDV50,OUT010,66.33969129986417
4546,FDT01,OUT027,4815.161998444755
4547,NCC42,OUT035,2374.006568698607
4548,FDO28,OUT046,1883.5247007618373
4549,FDD32,OUT019,-520.9862672585689
4550,FDV45,OUT035,3085.7282083192704
4551,NCW17,OUT019,99.8276947514596
4552,NCJ17,OUT027,2809.594537485147
4553,NCF18,OUT049,3074.903653119517
4554,FDP01,OUT045,2429.0588180786244
4555,FDH24,OUT045,2441.8512288433067
4556,FDI38,OUT027,4829.660914900313
4557,FDX03,OUT035,954.3029790379051
4558,FDY28,OUT046,3412.965501096559
4559,FDN34,OUT018,2480.1917075169795
4560,FDJ02,OUT045,2358.624495087476
4561,FDW40,OUT019,383.18369505109285
4562,FDX03,OUT017,894.2132933200719
4563,FDE17,OUT027,3919.378529415434
4564,FDT58,OUT046,2654.1001154761507
4565,FDI38,OUT013,3397.50608277468
4566,FDW22,OUT035,3736.2407006473986
4567,FDS15,OUT027,3251.057434013771
4568,NCX06,OUT013,2902.580873296143
4569,DRK47,OUT035,3769.6537099846128
4570,FDC23,OUT027,4283.613575070782
4571,FDM56,OUT010,-186.8795543964352
4572,FDP21,OUT046,3052.4526717871486
4573,FDP58,OUT046,3457.342288438568
4574,FDA27,OUT019,2176.5688677535227
4575,FDK41,OUT019,-529.1775358631041
4576,NCH42,OUT046,3633.123144742717
4577,FDG29,OUT045,652.4889472006207
4578,FDW15,OUT018,2185.8713503136105
4579,FDD28,OUT018,692.4704093239839
4580,FDQ37,OUT049,3160.2371222322436
4581,FDC23,OUT035,2980.6629805533685
4582,FDV13,OUT035,1640.4458214679607
4583,FDK33,OUT046,3383.438971925135
4584,FDO33,OUT013,1830.5074398476072
4585,FDN21,OUT017,2673.7313824179037
4586,NCW06,OUT027,4467.850259979703
4587,FDI38,OUT035,3501.03089631063
4588,FDC21,OUT027,3237.678857694894
4589,NCS05,OUT046,2095.478837685452
4590,NCN53,OUT049,720.5152512530108
4591,FDV40,OUT010,-665.5502976077496
4592,FDG60,OUT017,3786.961585866864
4593,NCY30,OUT027,4327.633912082116
4594,FDM40,OUT045,2173.9801337546196
4595,NCO30,OUT046,2890.4103409856625
4596,FDK10,OUT046,2912.410606575241
4597,FDM36,OUT045,2714.4507703092186
4598,FDN10,OUT013,1909.2003836557078
4599,FDM46,OUT018,1216.0621393555548
4600,FDX50,OUT049,1886.789351117246
4601,FDP33,OUT045,3931.949980381174
4602,FDO12,OUT045,3010.3036213592222
4603,FDC28,OUT013,1796.853391518489
4604,FDO31,OUT045,1318.2333494454979
4605,FDX45,OUT035,2603.794578571009
4606,FDV21,OUT049,2072.096391819103
4607,FDH04,OUT049,1629.063928736081
4608,NCG54,OUT013,2694.6052044863654
4609,FDO13,OUT046,2602.5310151972117
4610,FDA09,OUT027,4320.230637782104
4611,FDC38,OUT017,2203.1267233133185
4612,NCO42,OUT046,2291.8662469470046
4613,FDL45,OUT049,2071.325121907371
4614,NCK31,OUT013,884.1619213016661
4615,FDM39,OUT017,2951.056949308985
4616,FDC22,OUT010,1136.3829194151854
4617,FDF46,OUT046,1829.8687248861652
4618,FDQ37,OUT045,2965.990479629966
4619,FDH41,OUT010,1464.9570819446699
4620,FDQ04,OUT046,678.8152893280849
4621,NCQ02,OUT027,4439.95893898096
4622,FDJ57,OUT027,4483.109464471763
4623,NCE07,OUT049,2348.062844432252
4624,FDE56,OUT013,1046.2810749398723
4625,FDI20,OUT049,3449.373026782483
4626,FDK36,OUT018,560.447898752604
4627,FDP08,OUT027,4519.034130723025
4628,FDF44,OUT017,2232.577693979518
4629,NCU53,OUT017,2740.53324285327
4630,FDF47,OUT035,3695.0446931751103
4631,FDS55,OUT010,480.26702017874777
4632,FDZ52,OUT010,-165.96463238405204
4633,FDL04,OUT018,1399.394658114948
4634,NCM26,OUT035,2569.442442861763
4635,FDX43,OUT049,2772.4654210950303
4636,FDP52,OUT049,3741.6067459388414
4637,DRK49,OUT045,630.5882975080949
4638,FDE38,OUT013,2660.8474692551654
4639,DRF13,OUT035,2467.0871828758254
4640,FDK41,OUT010,-553.2944996333233
4641,FDJ04,OUT027,3344.2958971626185
4642,FDZ44,OUT018,1632.5109784413135
4643,FDS11,OUT013,3662.300126848906
4644,FDA55,OUT049,3715.887760696497
4645,NCW53,OUT046,3046.1208855667473
4646,FDB49,OUT027,3107.822789085056
4647,FDD23,OUT017,3121.6493644067386
4648,NCV42,OUT045,1675.1338922353052
4649,NCZ29,OUT018,1725.093200819456
4650,FDQ26,OUT013,1034.6001426397606
4651,FDV08,OUT017,818.8495642184262
4652,FDC53,OUT049,1725.7980711553118
4653,FDV58,OUT010,1171.273732206896
4654,NCP02,OUT019,-968.1094678174575
4655,DRI37,OUT045,838.4491202588897
4656,FDQ12,OUT049,3740.9048992862
4657,FDE33,OUT046,1316.0780320243666
4658,FDX27,OUT045,1507.0229716917802
4659,FDM22,OUT017,1004.4859888515512
4660,NCH30,OUT019,-111.17361193980923
4661,FDC04,OUT017,3941.962696410211
4662,FDO38,OUT046,1303.4893706437142
4663,FDV52,OUT027,3339.4444346576574
4664,FDB32,OUT013,1581.8342583671702
4665,FDV43,OUT018,513.2202206617376
4666,FDI24,OUT018,2542.726304618037
4667,FDR40,OUT017,1503.2895069493961
4668,FDW02,OUT049,2130.66406841357
4669,FDE44,OUT049,897.9673670432621
4670,FDL38,OUT046,1509.9691604485242
4671,NCT54,OUT010,-392.18061541607403
4672,DRJ39,OUT010,1573.382699951706
4673,FDW55,OUT049,4089.9362168819507
4674,DRF13,OUT019,411.31798535757434
4675,NCW17,OUT049,2141.2444138400133
4676,FDP13,OUT035,860.3244466273609
4677,FDS08,OUT018,2500.0451148460397
4678,NCP17,OUT035,1149.2464606464682
4679,NCO53,OUT035,2981.529758976193
4680,FDH19,OUT045,2710.0928419058864
4681,FDJ04,OUT017,1994.1252525461186
4682,FDG10,OUT049,1087.2420420031995
4683,FDA40,OUT010,-465.70329772208515
4684,FDI53,OUT045,2533.393407316763
4685,FDU09,OUT010,-961.0142987391137
4686,FDK60,OUT045,1548.8392778747811
4687,FDR43,OUT017,704.8610281541924
4688,FDW22,OUT017,3645.3042452264963
4689,DRP47,OUT010,2020.6870806984953
4690,DRG48,OUT010,417.5950334675749
4691,FDA14,OUT035,2497.203552268147
4692,FDU49,OUT013,1507.9356735329557
4693,FDK28,OUT045,3974.3810084540883
4694,FDT19,OUT046,2789.7661865227765
4695,NCQ42,OUT045,1900.6926648599365
4696,FDD03,OUT045,3650.5018953023664
4697,NCM53,OUT013,1743.0629070954046
4698,NCX53,OUT045,2181.4059013280703
4699,FDV14,OUT027,2865.2657159264736
4700,NCZ54,OUT017,2646.1915762590233
4701,FDB39,OUT013,962.974796320359
4702,DRC24,OUT046,2445.7356722773784
4703,FDY36,OUT013,1275.0691869186749
4704,FDN01,OUT035,2955.8090910070614
4705,DRH25,OUT046,870.5544474877092
4706,FDV08,OUT046,765.7803358103829
4707,NCP53,OUT049,3859.916874400041
4708,FDU52,OUT010,584.2794709122077
4709,NCI42,OUT045,3219.983504262449
4710,FDZ14,OUT035,2118.3810977439653
4711,FDF11,OUT046,3859.2732686611316
4712,FDQ13,OUT018,1141.1324109126444
4713,FDO32,OUT010,-1144.65832661232
4714,DRJ37,OUT018,2157.7112250996297
4715,FDY43,OUT046,2676.325101892189
4716,NCT41,OUT017,2528.204796289311
4717,NCV17,OUT045,2022.2147984661415
4718,FDM04,OUT027,2374.57670976813
4719,DRB48,OUT018,423.1750295286356
4720,FDM24,OUT013,2503.3240410643475
4721,FDT37,OUT049,4111.099808403504
4722,NCO05,OUT010,-367.77961888207483
4723,FDL13,OUT046,3759.973356121841
4724,FDL15,OUT017,2560.8023512588597
4725,FDB11,OUT018,3265.3887239344504
4726,FDL14,OUT019,639.1534258639967
4727,FDY10,OUT019,-73.86785038102289
4728,FDJ40,OUT049,1913.8092254369258
4729,NCW18,OUT046,3728.96768982318
4730,NCY06,OUT013,2054.6582337983245
4731,DRE13,OUT018,1114.875654350716
4732,FDA26,OUT045,3431.878721642335
4733,NCE19,OUT010,-1078.0996800784185
4734,FDE33,OUT035,1515.9869067470772
4735,DRL59,OUT027,2323.970559547406
4736,FDY07,OUT046,786.394296447862
4737,FDF57,OUT018,2493.6790008304743
4738,FDM58,OUT035,1942.1484891150694
4739,FDP26,OUT027,3114.875573874727
4740,FDY32,OUT046,2621.577864059498
4741,FDD51,OUT010,-1113.9912497623402
4742,FDU22,OUT018,1617.5931432929874
4743,FDZ49,OUT018,3272.155871402555
4744,NCI42,OUT017,3408.548731138074
4745,FDT04,OUT027,2096.569135006159
4746,NCU41,OUT045,2917.1394627451746
4747,FDS56,OUT045,4131.9320735996735
4748,NCN42,OUT017,2456.3286195428973
4749,FDK34,OUT046,3774.6882090154513
4750,FDB03,OUT017,3934.5726063914344
4751,DRJ25,OUT035,932.1636808426979
4752,FDT25,OUT027,3416.892810701306
4753,FDN20,OUT013,2726.8004852917256
4754,FDP09,OUT013,3423.8786981945095
4755,FDM20,OUT019,1962.7721636909528
4756,NCG55,OUT046,1808.04816527015
4757,NCP14,OUT045,1574.0204849372458
4758,NCH06,OUT046,3854.3832258466036
4759,FDV52,OUT013,1926.7859729030688
4760,NCL07,OUT035,824.8605658227048
4761,DRJ11,OUT027,4441.745083477422
4762,DRO59,OUT013,1251.8361793778313
4763,FDW15,OUT010,500.9543809271827
4764,NCQ30,OUT035,2056.706191510467
4765,NCN54,OUT019,-671.7855056417945
4766,FDY01,OUT027,3324.9524538101623
4767,FDX39,OUT035,3588.042869896297
4768,FDH53,OUT027,2852.9187710246288
4769,FDA57,OUT035,856.4158380099552
4770,NCC07,OUT010,-217.2957912171023
4771,FDU28,OUT013,3031.4957803790658
4772,FDK36,OUT010,-1084.1184615361587
4773,FDR36,OUT018,489.40500640202663
4774,NCQ17,OUT035,2576.8991123248625
4775,FDS28,OUT019,-962.3085637169295
4776,FDE08,OUT045,2318.5856598535156
4777,FDU22,OUT046,1902.5152289855714
4778,FDG41,OUT045,1724.3469542446528
4779,FDO31,OUT010,-571.4714708255008
4780,FDM21,OUT019,2129.521415266182
4781,FDU40,OUT017,3143.043659928595
4782,FDV36,OUT018,1733.4938593720544
4783,FDT10,OUT027,2457.552484971977
4784,FDX38,OUT045,790.8420918969878
4785,NCU30,OUT027,4033.918792781981
4786,NCV06,OUT049,3120.2040382068726
4787,FDT16,OUT035,4313.288362472729
4788,NCP41,OUT027,3177.0945437725686
4789,FDZ56,OUT017,2808.543161995837
4790,FDC22,OUT035,3196.039970731712
4791,FDU10,OUT035,850.4519168951729
4792,FDS46,OUT045,1843.9751624843339
4793,FDO08,OUT049,2795.2102188008785
4794,NCV42,OUT018,1464.4206594524162
4795,FDP33,OUT035,4138.906228068433
4796,FDJ12,OUT046,3334.1990548208423
4797,FDH04,OUT045,1433.6579972777672
4798,NCU54,OUT013,3355.8031871155354
4799,FDO36,OUT010,929.4276005855731
4800,FDT37,OUT027,5487.231306941019
4801,FDD14,OUT010,989.7000810788682
4802,FDA16,OUT013,3531.1254032901743
4803,NCS42,OUT019,-432.4126499025424
4804,FDP10,OUT019,-249.4849994321421
4805,FDQ28,OUT049,2581.1190745891945
4806,FDK57,OUT010,-6.338138812176567
4807,FDK02,OUT013,1902.8179533978282
4808,FDW47,OUT018,1667.809768365174
4809,NCC42,OUT018,1945.744017686171
4810,FDQ37,OUT018,2786.931561993063
4811,FDL40,OUT046,1551.9114217880624
4812,DRE13,OUT010,-484.98256260893413
4813,FDQ34,OUT027,3107.4117833357113
4814,NCB54,OUT046,2016.9406189218817
4815,FDS48,OUT049,2496.012713627112
4816,FDO15,OUT045,1200.9743540548316
4817,NCT30,OUT013,772.4773908650013
4818,FDU49,OUT027,2890.739898437272
4819,FDE21,OUT046,1862.9932233541313
4820,FDS49,OUT019,-621.5961999445624
4821,FDT38,OUT027,2854.6855856255843
4822,FDZ01,OUT045,1634.1999623194606
4823,FDC41,OUT035,1379.9571435396556
4824,DRG13,OUT010,663.9054398375333
4825,NCZ42,OUT018,3465.8718347723016
4826,NCM07,OUT045,1301.8541942307038
4827,NCV17,OUT018,1792.3456707558207
4828,DRK39,OUT035,1494.35451528966
4829,FDS37,OUT018,1559.092846225435
4830,FDV12,OUT019,-302.2348326414158
4831,NCG19,OUT018,3411.3392760901042
4832,FDS51,OUT013,1071.1807599608892
4833,NCO14,OUT046,719.2599623571923
4834,FDC38,OUT046,2105.4462737043723
4835,FDN15,OUT046,2280.991624525951
4836,NCH42,OUT013,3627.5726565306077
4837,FDQ22,OUT046,660.5462702043997
4838,FDC05,OUT013,3143.737161311564
4839,FDZ31,OUT013,3104.439733056348
4840,DRJ23,OUT049,3089.7316520353015
4841,FDC52,OUT035,2638.7012825246893
4842,DRD12,OUT010,-487.8288361497034
4843,FDV55,OUT017,2451.165389134716
4844,FDD32,OUT046,1395.5973655256485
4845,FDR01,OUT049,3302.233026800046
4846,FDY08,OUT019,370.0878591116607
4847,FDQ45,OUT045,2917.2118954783327
4848,DRN11,OUT027,3733.1071956314618
4849,NCS05,OUT018,1843.6468497472706
4850,FDY32,OUT035,2734.773386508121
4851,NCD31,OUT045,2550.870201950035
4852,NCE06,OUT049,2636.6107722638417
4853,NCP14,OUT046,1618.240973843719
4854,NCF18,OUT019,1083.8413173421955
4855,FDF14,OUT018,2148.866116656024
4856,FDB22,OUT017,2563.487759910915
4857,NCH54,OUT049,2613.2363406608374
4858,FDU27,OUT035,1000.0085338849431
4859,FDS58,OUT027,4037.7525680668223
4860,NCU29,OUT035,2448.5711342230843
4861,FDJ57,OUT013,3038.8811310975143
4862,FDL56,OUT049,1506.4206584916528
4863,FDH60,OUT035,3262.616216956407
4864,FDN24,OUT018,598.6011562666549
4865,FDD02,OUT017,2022.1729221785154
4866,FDP15,OUT017,4180.764129993303
4867,FDB28,OUT027,4570.091143844998
4868,DRC49,OUT045,2232.3929245907666
4869,NCG30,OUT018,1648.595175119227
4870,FDJ14,OUT049,1444.5844930892026
4871,FDL52,OUT045,615.881472455163
4872,NCG19,OUT027,5110.951240672033
4873,NCN41,OUT035,2088.7054743115123
4874,FDW22,OUT013,3623.6515143583683
4875,FDI02,OUT013,1850.8858950714402
4876,FDV51,OUT045,2578.6726447160618
4877,FDV48,OUT046,1350.191668132522
4878,NCL17,OUT019,336.37468725002054
4879,FDP46,OUT045,1381.667856013686
4880,FDU10,OUT045,601.2713446077641
4881,FDT37,OUT010,2131.65989938633
4882,FDI27,OUT035,987.9716559238923
4883,FDN51,OUT046,4183.741672628364
4884,FDW07,OUT035,1602.4239071822522
4885,FDN45,OUT049,3627.3414151747756
4886,DRN37,OUT027,4068.3016830500246
4887,DRF48,OUT049,3053.775744675203
4888,FDP38,OUT019,-1041.923414058306
4889,NCX18,OUT027,4541.8674092746105
4890,FDK45,OUT018,1578.9746218913824
4891,FDZ37,OUT049,1560.1890222323318
4892,FDS50,OUT018,3285.0190406163174
4893,NCR54,OUT018,2780.658296401308
4894,NCS17,OUT035,1643.7371102246861
4895,FDV31,OUT046,2828.5809547639046
4896,DRE27,OUT017,1640.833633053312
4897,FDN60,OUT013,2565.0141839599246
4898,FDK26,OUT013,3001.8193893884436
4899,FDX37,OUT018,1337.8794069788469
4900,FDW31,OUT046,3178.077619134984
4901,FDX26,OUT018,2637.3293254847104
4902,DRL49,OUT019,365.79477634787827
4903,FDU49,OUT017,1558.6198678528108
4904,FDY58,OUT046,3629.4644661418315
4905,FDN03,OUT045,3927.8001517532593
4906,NCV06,OUT010,1104.1596288439987
4907,FDH53,OUT045,1335.4131790555557
4908,FDG31,OUT018,812.5351703117276
4909,NCC06,OUT045,1964.5147417316539
4910,FDS13,OUT049,4267.000332463978
4911,FDP16,OUT035,4045.0211577768496
4912,FDA35,OUT013,1998.6510123421422
4913,DRP47,OUT018,3694.554834346948
4914,FDY28,OUT010,1529.1482503426846
4915,FDY20,OUT035,1671.014761795528
4916,NCH30,OUT017,1860.6581290321965
4917,NCR29,OUT019,-994.3679901804501
4918,NCP05,OUT013,2414.084173079339
4919,NCF30,OUT019,36.464062046551135
4920,FDA08,OUT035,2838.139967146546
4921,FDN51,OUT027,5622.43356951366
4922,FDH12,OUT046,1709.141962433021
4923,FDY39,OUT017,3039.47867530811
4924,NCO53,OUT045,2791.113699522296
4925,FDB40,OUT046,2408.1137447907004
4926,FDH02,OUT049,1605.342489551389
4927,FDY11,OUT027,2537.6393594752453
4928,FDQ09,OUT019,-90.10780818986268
4929,FDP16,OUT013,3936.975272227476
4930,NCF55,OUT018,312.5087242600107
4931,FDY09,OUT027,4261.4520007709825
4932,FDY39,OUT045,2866.0461851360233
4933,NCU53,OUT049,2682.920173560079
4934,NCT41,OUT049,2505.2799997486873
4935,FDJ45,OUT046,634.7128353399685
4936,FDR28,OUT013,2683.200018250497
4937,FDN08,OUT013,1969.4317954248945
4938,FDJ07,OUT049,1954.0570047683914
4939,FDZ09,OUT027,4054.171439269873
4940,FDQ14,OUT017,2524.3936489931093
4941,FDY12,OUT027,2313.531267451437
4942,FDK57,OUT046,1917.6539168209847
4943,FDD20,OUT049,2086.258793569008
4944,FDS36,OUT018,1548.6191854929184
4945,FDI40,OUT049,1773.0840587402881
4946,FDJ40,OUT045,1742.2587245919958
4947,FDE08,OUT013,2400.929234412045
4948,DRK01,OUT013,1565.8014005302239
4949,FDC58,OUT049,834.8084131695223
4950,FDE50,OUT046,3036.4565587862435
